Middl	DWID	Sex	Age	RaceName	CountyName 
4126293	85363700	M	63	Caucasian	Forsyth
4143688	85381155	F	73	Caucasian	Union
4146218	85383695	F	60	Caucasian	Union
4157248	85394778	F	62	Caucasian	Union
4170414	85408062	M	59	Black	Union
4173328	85411011	F	34	Caucasian	Union
4176056	85413772	M	46	Asian	Union
4176057	85413773	F	55	Caucasian	Union
4177808	85415552	F	55	Caucasian	Union
4179331	85417098	F	64	Caucasian	McDowell
4182436	85420232	F	53	Caucasian	Union
4186499	85424347	F	67	Caucasian	Union
4187059	85424917	F	65	Caucasian	Union
4188044	85425922	M	54	Caucasian	Union
4188264	85426147	F	33	Caucasian	Union
4189804	85427707	M	52	Caucasian	Union
4191168	85429092	F	43	Caucasian	Mecklenburg
4191705	85429640	M	55	Caucasian	Union
4195510	85433513	F	56	Caucasian	Union
4196416	85434441	M	46	Caucasian	Union
4196420	85434445	F	52	Caucasian	Union
4197550	85435612	M	71	Caucasian	New Hanover
4206808	85445190	F	42	Caucasian	Union
4210794	85449280	M	76	Caucasian	Union
4216352	85455005	F	41	Caucasian	Union
4401417	85641372	F	57	Caucasian	Wake
4401516	85641471	M	43	Caucasian	Wake
4401674	85641631	F	51	Caucasian	Wake
4401855	85641813	M	50	Caucasian	Wake
4402020	85641980	F	61	Caucasian	Wake
4402095	85642057	F	67	Caucasian	Wake
4402466	85642431	M	71	Caucasian	Randolph
4402554	85642520	F	51	Caucasian	Wake
4402968	85642941	F	44	Caucasian	Wake
4403310	85643287	F	57	Black	Wake
4404091	85644078	F	59	Caucasian	Wake
4404322	85644312	F	46	Caucasian	Wake
4404334	85644324	F	47	Caucasian	Wake
4404449	85644439	F	63	Caucasian	Wake
4404508	85644498	F	63	Hispanic	Wake
4404515	85644505	F	61	Asian	Wake
4405005	85644998	F	41	Caucasian	Wake
4405322	85645318	F	68	Caucasian	Wake
4405679	85645678	F	65	Caucasian	Wake
4405865	85645864	F	46	Caucasian	Wake
4406019	85646018	F	37	Caucasian	Wake
4406208	85646209	M	52	Caucasian	Johnston
4407106	85647116	F	54	Caucasian	Wake
4407595	85647611	F	49	Caucasian	Wake
4407841	85647861	F	57	Caucasian	Wake
4407932	85647953	M	53	Caucasian	Wake
4407947	85647968	F	36	Caucasian	Wake
4408197	85648221	M	67	Caucasian	Wake
4408255	85648282	F	57	Caucasian	Wake
4408361	85648390	F	61	Caucasian	Moore
4408870	85648900	F	59	Caucasian	Wake
4409525	85649562	F	52	Caucasian	Wake
4409765	85649806	M	70	Caucasian	Wake
4409812	85649855	F	45	Caucasian	Buncombe
3625404	84853631	M	35	Caucasian	Mecklenburg
3631760	84860078	F	40	Caucasian	Mecklenburg
3634077	84862433	F	45	Caucasian	Mecklenburg
3643520	84871997	F	36	Black	Mecklenburg
3644186	84872675	F	33	Caucasian	Orange
3644748	84873250	F	33	Caucasian	Henderson
3654166	84882827	F	47	Caucasian	Wake
3673586	84902616	F	39	Caucasian	Mecklenburg
3674066	84903107	M	33	Caucasian	Union
3675272	84904331	F	34	Black	Mecklenburg
3675550	84904613	F	41	Caucasian	Mecklenburg
3678620	84907735	F	71	Caucasian	Mecklenburg
3685821	84915030	F	56	Caucasian	Mecklenburg
3687386	84916617	F	69	Caucasian	Mecklenburg
3687622	84916858	F	61	Caucasian	Mecklenburg
3692815	84922139	F	69	Caucasian	Mecklenburg
3697835	84927244	F	48	Caucasian	Gaston
3700366	84929832	F	69	Caucasian	Mecklenburg
3702101	84931611	F	35	Black	Mecklenburg
3702413	84931929	F	45	Black	Hoke
3710524	84940230	F	63	Caucasian	Mecklenburg
3710655	84940366	F	41	Caucasian	Mecklenburg
3711030	84940749	F	40	Caucasian	Mecklenburg
3727622	84957789	F	45	Caucasian	Mecklenburg
3728143	84958326	F	41	Black	Mecklenburg
3728495	84958690	F	30	Caucasian	Guilford
3729489	84959716	F	42	Caucasian	Mecklenburg
3732420	84962757	F	72	Black	Mecklenburg
3734451	84964876	F	70	Caucasian	Mecklenburg
3734776	84965210	F	45	Caucasian	Mecklenburg
3739036	84969643	F	48	Caucasian	Mecklenburg
3739403	84970026	F	31	Caucasian	Mecklenburg
3742836	84973602	M	57	Caucasian	Rowan
3747554	84978505	F	41	Caucasian	Mecklenburg
3750012	84981092	F	45	Caucasian	Union
3751357	84982496	F	61	Caucasian	Mecklenburg
3756025	84987403	F	58	Black	Mecklenburg
3759891	84991444	M	49	Black	Mecklenburg
3761422	84993046	F	49	Black	Mecklenburg
3764569	84996361	M	42	Black	Mecklenburg
3776247	85008444	F	33	Caucasian	Mecklenburg
3776841	85009045	F	45	Caucasian	Wake
3783904	85016328	M	40	Caucasian	Mecklenburg
3784924	85017376	F	69	Hispanic	Mecklenburg
3787662	85020212	F	43	Caucasian	Union
3788785	85021366	F	67	Caucasian	Cumberland
3792408	85025131	F	36	Black	Durham
3799177	85032085	F	45	Black	Mecklenburg
4344912	85584353	F	58	Black	Wake
4344949	85584390	F	59	Caucasian	Wake
4345116	85584557	F	67	Caucasian	Wake
4345375	85584816	F	49	Caucasian	Wake
4345683	85585127	F	43	Caucasian	Wake
4346272	85585720	F	54	Caucasian	Wake
4346335	85585783	F	61	Caucasian	Wake
4346336	85585784	F	53	Caucasian	Wake
4346388	85585838	F	63	Caucasian	Wake
4346577	85586029	F	68	Caucasian	Wake
4346763	85586216	F	61	Black	Wake
4346814	85586267	F	51	Caucasian	Wake
4347502	85586962	M	55	Caucasian	Wake
4347758	85587221	F	57	Caucasian	Wake
4347759	85587222	F	43	Caucasian	Wake
4348162	85587626	F	41	Caucasian	Wake
4348251	85587715	F	51	Caucasian	Wake
4348592	85588061	F	43	Caucasian	Wake
4348975	85588446	F	48	Caucasian	Wake
4349407	85588882	F	41	Caucasian	Wake
4349522	85588997	M	47	Black	Wake
4349636	85589112	M	56	Caucasian	Wake
4350021	85589501	F	58	Caucasian	Wake
4350372	85589854	F	54	Caucasian	Wake
4350493	85589976	F	58	Caucasian	Wake
4351177	85590663	F	47	Caucasian	Wake
4351266	85590752	F	60	Caucasian	Wake
4351272	85590758	F	61	Caucasian	Wake
4351292	85590778	F	51	Caucasian	Wake
4351320	85590806	F	51	Caucasian	Wake
4351501	85590991	F	58	Caucasian	Wake
4351572	85591062	F	53	Caucasian	Wake
4352180	85591676	F	64	Caucasian	Wake
4352459	85591958	F	53	Caucasian	Wake
4352583	85592083	M	57	Caucasian	Wake
4352623	85592123	F	66	Caucasian	Halifax
4352692	85592193	F	49	Black	Wake
4352735	85592237	F	52	Black	Wake
4353092	85592601	F	53	Caucasian	Wake
4353388	85592903	M	63	Caucasian	Wake
4353440	85592956	F	57	Caucasian	Wake
4353490	85593006	F	68	Caucasian	Wake
4353736	85593256	F	52	Caucasian	Wake
4353938	85593460	F	46	Caucasian	Wake
4354131	85593654	F	44	Caucasian	Wake
4231770	85470801	F	63	Caucasian	Wake
4231787	85470818	F	76	Caucasian	Wake
4232238	85471269	F	68	Caucasian	Wake
4232827	85471861	F	68	Caucasian	Wake
4233429	85472463	F	73	Caucasian	Wake
4233660	85472694	F	71	Caucasian	Wake
4233919	85472953	F	61	Caucasian	Wake
4233921	85472955	M	72	Caucasian	Wake
4233946	85472980	F	66	Caucasian	Wake
4234211	85473247	M	76	Caucasian	Wake
4234286	85473322	M	69	Caucasian	Wake
4234334	85473370	F	73	Caucasian	Wake
4234714	85473750	F	69	Caucasian	Wake
4234887	85473923	M	63	Caucasian	Wake
4235600	85474638	F	60	Black	Wake
4235758	85474796	F	60	Caucasian	Wake
4236153	85475191	M	72	Caucasian	Wake
4236175	85475213	F	72	Caucasian	Wake
4237053	85476094	F	95	Caucasian	Wake
4237199	85476242	F	72	Caucasian	Wake
4237452	85476495	F	81	Caucasian	Wake
4237508	85476551	F	65	Caucasian	Wake
4237515	85476558	F	67	Caucasian	Wake
4237550	85476593	F	66	Caucasian	Wake
4237949	85476994	F	61	Caucasian	Wake
4238123	85477169	F	73	Caucasian	Wake
4239559	85478605	M	67	Black	Wake
4239692	85478738	M	78	Black	Wake
4239881	85478927	F	65	Caucasian	Wake
4240951	85479997	F	63	Caucasian	Wake
4241269	85480317	F	70	Caucasian	Wake
4241377	85480425	F	67	Caucasian	Wake
4241418	85480466	F	64	Caucasian	Wake
4241505	85480553	F	69	Caucasian	Wake
4241635	85480683	F	63	Caucasian	Wake
4241733	85480781	F	62	Black	Wake
4241758	85480806	M	67	Caucasian	Wake
4243174	85482224	F	63	Caucasian	Wake
4243434	85482484	F	77	Caucasian	Wake
4244233	85483283	F	67	Caucasian	Wake
4245446	85484496	M	72	Caucasian	Wake
4246077	85485128	M	68	Caucasian	Wake
4246924	85485976	F	75	Black	Wake
4247117	85486170	M	84	Caucasian	Wake
4248275	85487328	F	60	Caucasian	Wake
4248625	85487679	F	68	Caucasian	Wake
4248720	85487774	M	76	Caucasian	Wake
4249154	85488208	F	66	Caucasian	Wake
4249372	85488426	F	63	Caucasian	Wake
4316563	85555838	M	59	Caucasian	Carteret
4316822	85556099	F	68	Caucasian	Wake
4317162	85556440	F	65	Caucasian	Wake
4318011	85557296	F	43	Caucasian	Durham
4318934	85558221	F	45	Caucasian	Wake
4873664	173338635	F	59	Caucasian	Orange
4873716	173338687	F	57	Caucasian	Orange
4873784	173338755	F	53	Caucasian	Orange
4873878	173338849	F	69	Caucasian	Orange
4873899	173338870	M	66	Caucasian	Orange
4873922	173338893	F	62	Caucasian	Orange
4874087	173339058	F	61	Caucasian	Orange
4874127	173339098	F	67	Caucasian	Orange
4874151	173339122	F	57	Caucasian	Orange
4874154	173339125	F	74	Caucasian	Orange
4874291	173339262	F	57	Black	Orange
4874516	173339487	F	59	Caucasian	Orange
4874600	173339571	F	56	Caucasian	Orange
4874658	173339629	F	57	Caucasian	Orange
4874680	173339651	M	67	Caucasian	Orange
4874818	173339789	F	65	Caucasian	Orange
4874868	173339839	F	56	Caucasian	Orange
4874991	173339962	F	62	Caucasian	Caswell
4875112	173340083	F	70	Caucasian	Orange
4875129	173340100	F	64	Caucasian	Orange
4875160	173340131	F	66	Caucasian	Orange
4875621	173340592	F	59	Caucasian	Orange
4875773	173340744	M	65	Caucasian	Orange
4875963	173340934	F	67	Caucasian	Orange
4875987	173340958	F	60	Caucasian	Orange
4876091	173341062	F	67	Caucasian	Orange
4876361	173341332	F	52	Caucasian	Orange
4876404	173341375	F	43	Caucasian	Durham
4876440	173341411	F	86	Caucasian	Orange
4876519	173341490	F	66	Caucasian	Orange
4876559	173341530	F	54	Caucasian	Durham
4876832	173341803	F	65	Caucasian	Orange
4876886	173341857	F	53	Caucasian	Orange
4877322	173342293	F	54	Caucasian	Orange
4877599	173342570	F	54	Caucasian	Orange
4877642	173342613	F	64	Caucasian	Orange
4878001	173342972	F	50	Black	Orange
4878052	173343023	M	87	Caucasian	Orange
4878066	173343037	M	73	Black	Orange
4878077	173343048	F	64	Caucasian	Orange
4878150	173343121	F	49	Caucasian	Orange
4878182	173343153	M	61	Caucasian	Orange
4878229	173343200	F	73	Caucasian	Orange
4878541	173343512	F	66	Caucasian	Orange
4878651	173343622	F	56	Caucasian	Orange
4878928	173343899	F	49	Caucasian	Orange
4878938	173343909	F	53	Caucasian	Orange
4878972	173343943	M	61	Caucasian	Orange
4879050	173344021	F	66	Caucasian	Orange
4879085	173344056	F	60	Caucasian	Orange
4879300	173344271	F	55	Caucasian	Orange
4879331	173344302	F	60	Caucasian	Orange
4879347	173344318	F	66	Caucasian	Orange
3398219	84624768	F	68	Black	Mecklenburg
3399375	84625927	F	57	Caucasian	Mecklenburg
3399754	84626306	F	66	Black	Mecklenburg
3399944	84626496	F	67	Caucasian	Mecklenburg
3400607	84627161	F	64	Black	Mecklenburg
3400683	84627237	M	70	Caucasian	Mecklenburg
3401044	84627598	M	61	Caucasian	Brunswick
3401782	84628338	M	67	Caucasian	Mecklenburg
3402061	84628618	F	61	Caucasian	Mecklenburg
3402501	84629060	F	66	Caucasian	Mecklenburg
3403016	84629577	F	73	Caucasian	Mecklenburg
3403330	84629892	F	67	Caucasian	Mecklenburg
3403588	84630150	M	69	Caucasian	Mecklenburg
3403938	84630500	M	60	Caucasian	Mecklenburg
3404001	84630563	F	73	Caucasian	Mecklenburg
3404251	84630814	F	65	Caucasian	Mecklenburg
3404466	84631030	M	68	Caucasian	Wake
3406246	84632817	F	63	Black	Mecklenburg
3406275	84632846	F	66	Caucasian	Mecklenburg
3406876	84633448	F	63	Caucasian	Mecklenburg
3407289	84633865	F	67	Caucasian	Mecklenburg
3407439	84634015	F	69	Caucasian	Mecklenburg
3408505	84635084	M	66	Caucasian	Mecklenburg
3408915	84635494	F	59	Caucasian	Union
3409229	84635808	F	62	Caucasian	Chatham
3410226	84636809	M	62	Caucasian	Mecklenburg
3410240	84636823	F	60	Black	Mecklenburg
3410455	84637039	F	61	Black	Mecklenburg
3410468	84637052	F	70	Black	Mecklenburg
3410679	84637266	F	66	Caucasian	Mecklenburg
3410704	84637291	F	58	Caucasian	Mecklenburg
3410721	84637308	F	54	Caucasian	Mecklenburg
4250476	85489533	F	63	Caucasian	Wake
4250500	85489557	F	75	Caucasian	Wake
4250554	85489611	F	64	Caucasian	Wake
4250610	85489667	F	62	Caucasian	Wake
4250995	85490052	M	77	Caucasian	Wake
4251122	85490179	F	36	Caucasian	Wake
4252261	85491318	F	69	Caucasian	Wake
4252285	85491342	M	68	Caucasian	Wake
4253176	85492234	M	70	Black	Wake
4253194	85492252	F	79	Caucasian	Wake
4253226	85492284	F	67	Caucasian	Wake
4253558	85492616	F	68	Caucasian	Wake
4254162	85493221	F	66	Caucasian	Wake
4254205	85493264	M	64	Caucasian	Wake
4254328	85493387	F	62	Caucasian	Wake
4254765	85493824	F	64	Caucasian	Wake
4255200	85494260	F	62	Caucasian	Wake
4438026	85678367	M	46	Caucasian	Wake
4439060	85679412	F	54	Caucasian	Wake
4439069	85679421	M	41	Caucasian	Orange
4439699	85680060	F	45	Caucasian	Wake
4440064	85680429	F	52	Caucasian	Wake
4440292	85680660	F	51	Caucasian	Wake
4440780	85681155	M	58	Caucasian	Wake
4441756	85682134	F	58	Caucasian	Wake
4442400	85682782	M	58	Caucasian	Wake
4443760	85684153	F	52	Caucasian	Wake
4444445	85684845	F	67	Black	Wake
4445099	85685507	F	67	Caucasian	Wake
4445356	85685769	M	53	Hispanic	Wake
4445615	85686030	F	49	Caucasian	Wake
4449108	85689562	M	41	Caucasian	Wake
4449215	85689669	F	47	Caucasian	Wake
4449670	85690130	F	64	Black	Wake
4449791	85690251	M	35	Native American	Orange
4449999	85690460	F	39	Caucasian	Wake
4451410	85691896	F	54	Caucasian	Wake
4451803	85692292	F	41	Caucasian	Wake
4451816	85692305	M	56	Caucasian	Wake
4452160	85692654	M	66	Caucasian	Wake
4453121	85693625	F	35	Caucasian	Wake
4453203	85693707	M	75	Caucasian	Wake
4453388	85693894	F	57	Caucasian	Wake
4795893	173260864	F	79	Caucasian	Onslow
4798934	173263905	F	74	Caucasian	Onslow
4800279	173265250	F	71	Caucasian	Onslow
4804840	173269811	F	71	Caucasian	Onslow
4830745	173295716	F	39	Caucasian	Onslow
4837053	173302024	F	59	Caucasian	Onslow
4841533	173306504	F	28	Caucasian	Mecklenburg
4851918	173316889	F	71	Caucasian	Onslow
4860126	173325097	F	68	Caucasian	Orange
4860338	173325309	F	64	Black	Orange
4860643	173325614	M	72	Black	Orange
4860702	173325673	F	63	Caucasian	Orange
4860711	173325682	M	81	Caucasian	Orange
4860783	173325754	M	77	Caucasian	Orange
4860900	173325871	F	74	Caucasian	Chatham
4861041	173326012	M	72	Caucasian	Orange
4861385	173326356	M	59	Caucasian	Orange
4861897	173326868	F	63	Caucasian	Orange
4862877	173327848	F	81	Caucasian	Orange
4862910	173327881	F	59	Caucasian	Orange
4862993	173327964	F	79	Caucasian	Orange
4863267	173328238	F	59	Caucasian	Orange
4863274	173328245	F	72	Caucasian	Orange
4863312	173328283	F	69	Caucasian	Orange
4863458	173328429	F	72	Caucasian	Durham
4863772	173328743	F	67	Caucasian	Person
4864017	173328988	F	73	Black	Orange
4864367	173329338	M	71	Caucasian	Orange
4864374	173329345	M	77	Black	Orange
4864399	173329370	M	75	Black	Orange
4864509	173329480	F	81	Black	Orange
4864517	173329488	F	74	Black	Orange
4864530	173329501	M	72	Caucasian	Orange
4864533	173329504	M	69	Caucasian	Orange
4866088	173331059	F	73	Black	Orange
4866464	173331435	F	69	Caucasian	Orange
4866753	173331724	F	59	Black	Orange
4866806	173331777	M	66	Caucasian	Orange
4867096	173332067	F	61	Caucasian	Orange
4867430	173332401	M	68	Caucasian	Orange
4867569	173332540	F	52	Caucasian	Orange
4867594	173332565	M	63	Caucasian	Orange
4867749	173332720	F	61	Caucasian	Orange
4867805	173332776	F	64	Caucasian	Orange
4867891	173332862	M	59	Caucasian	Orange
4868090	173333061	M	61	Caucasian	Orange
4868391	173333362	F	62	Caucasian	Orange
4868465	173333436	F	66	Caucasian	Durham
4868477	173333448	M	82	Caucasian	Orange
3411669	84638257	F	64	Caucasian	Mecklenburg
3412046	84638634	M	63	Caucasian	Mecklenburg
3412667	84639257	F	63	Black	Mecklenburg
3412849	84639439	F	59	Caucasian	Mecklenburg
3412997	84639588	F	65	Caucasian	Mecklenburg
3413455	84640047	F	57	Black	Mecklenburg
3413818	84640412	F	73	Black	Mecklenburg
3414117	84640712	F	71	Caucasian	Mecklenburg
3414271	84640866	M	72	Black	Mecklenburg
3414332	84640927	F	70	Black	Mecklenburg
3415171	84641768	F	74	Black	Mecklenburg
3415596	84642194	F	51	Black	Mecklenburg
3415689	84642287	F	51	Asian	Mecklenburg
3415996	84642594	F	69	Caucasian	Mecklenburg
3416098	84642696	M	60	Caucasian	Mecklenburg
3416530	84643132	M	73	Caucasian	Mecklenburg
3416699	84643301	M	63	Caucasian	Mecklenburg
3417011	84643614	F	51	Black	Mecklenburg
3417188	84643792	F	67	Black	Mecklenburg
3417675	84644280	M	66	Black	Mecklenburg
3417698	84644303	F	70	Caucasian	Mecklenburg
4218032	85456760	F	75	Caucasian	Union
4218269	85457011	F	59	Caucasian	Union
4218626	85457379	F	51	Caucasian	Union
4219733	85458548	F	48	Caucasian	Union
4222122	85461136	F	59	Caucasian	Wake
4225234	85464256	F	74	Caucasian	Wake
4226346	85465372	F	56	Caucasian	Wake
4227322	85466348	F	74	Caucasian	Wake
4227835	85466861	M	63	Caucasian	Wake
4227983	85467009	F	67	Caucasian	Wake
4228147	85467173	M	72	Caucasian	Wake
4228755	85467784	F	63	Caucasian	Wake
4229355	85468384	M	68	Caucasian	Wake
4231308	85470339	F	65	Caucasian	Wake
4231517	85470548	F	73	Caucasian	Wake
4231788	85470819	F	72	Caucasian	Wake
4232310	85471342	F	72	Caucasian	Wake
4232817	85471851	F	67	Caucasian	Wake
4234387	85473423	F	71	Caucasian	Wake
4234511	85473547	F	76	Caucasian	Wake
4234796	85473832	M	68	Caucasian	Wake
4234859	85473895	F	61	Caucasian	Wake
4235477	85474515	M	68	Caucasian	Wake
4235739	85474777	F	62	Caucasian	Wake
4236274	85475314	F	62	Black	Wake
4236992	85476033	F	72	Caucasian	Wake
4237426	85476469	F	62	Caucasian	Wake
4237774	85476817	F	62	Caucasian	Wake
4238487	85477533	F	70	Caucasian	Wake
4239027	85478073	M	92	Caucasian	Wake
4239287	85478333	F	67	Caucasian	Wake
4239910	85478956	F	74	Caucasian	Wake
4241281	85480329	F	68	Caucasian	Wake
4241426	85480474	M	75	Caucasian	Wake
4243693	85482743	M	74	Caucasian	Wake
4243868	85482918	F	67	Caucasian	Wake
4244047	85483097	F	72	Asian	Wake
4244397	85483447	F	75	Caucasian	Wake
4244619	85483669	F	68	Caucasian	Wake
4244784	85483834	M	66	Caucasian	Wake
3636629	84865010	F	47	Caucasian	Mecklenburg
3638061	84866465	F	67	Caucasian	Gaston
3642008	84870470	F	50	Black	Mecklenburg
3642496	84870961	F	36	Caucasian	Mecklenburg
3648210	84876767	M	34	Caucasian	Mecklenburg
3656461	84885169	M	59	Caucasian	Mecklenburg
3657678	84886406	F	41	Caucasian	Mecklenburg
3673223	84902245	F	44	Caucasian	Mecklenburg
3677368	84906461	U	38	Black	Mecklenburg
3681442	84910602	F	54	Caucasian	Mecklenburg
3686155	84915367	F	42	Caucasian	Mecklenburg
3690906	84920198	F	47	Caucasian	Wake
3695316	84924676	M	32	Black	Mecklenburg
3699700	84929151	F	48	Black	Mecklenburg
3701506	84930998	F	65	Caucasian	Gaston
3710643	84940354	M	51	Caucasian	Mecklenburg
3725883	84956000	F	46	Caucasian	Mecklenburg
3726080	84956200	F	37	Caucasian	Mecklenburg
3732311	84962639	F	56	Caucasian	Mecklenburg
3733912	84964325	M	59	Caucasian	Mecklenburg
3736596	84967097	F	44	Black	Mecklenburg
3741299	84971996	F	35	Caucasian	Mecklenburg
3741987	84972721	M	62	Caucasian	Mecklenburg
3746255	84977167	F	65	Caucasian	Mecklenburg
3746670	84977597	F	29	Caucasian	Mecklenburg
3746844	84977772	F	53	Caucasian	Mecklenburg
3746893	84977823	F	29	Caucasian	Mecklenburg
3747502	84978453	F	50	Caucasian	Mecklenburg
3752242	84983428	F	41	Caucasian	Mecklenburg
4868517	173333488	F	51	Caucasian	Orange
4868633	173333604	F	66	Caucasian	Orange
4868651	173333622	F	59	Caucasian	Orange
4868752	173333723	F	58	Caucasian	Orange
4868786	173333757	F	60	Caucasian	Orange
4868995	173333966	M	56	Caucasian	Orange
4869171	173334142	F	66	Caucasian	Orange
4869212	173334183	F	64	Caucasian	Orange
4869215	173334186	F	60	Caucasian	Orange
4869248	173334219	M	76	Caucasian	Orange
4869581	173334552	F	67	Caucasian	Orange
4869701	173334672	F	59	Caucasian	Orange
4869806	173334777	F	59	Black	Orange
4869855	173334826	F	54	Caucasian	Orange
4870006	173334977	M	56	Caucasian	Orange
4870322	173335293	M	59	Caucasian	Orange
4870327	173335298	F	59	Caucasian	Orange
4870371	173335342	M	48	Caucasian	Orange
4870456	173335427	F	55	Caucasian	Orange
4870594	173335565	F	65	Caucasian	Orange
4870668	173335639	F	82	Caucasian	Orange
4870712	173335683	F	48	Caucasian	Orange
4870761	173335732	F	73	Black	Orange
4870784	173335755	F	58	Caucasian	Orange
4870922	173335893	F	62	Caucasian	Orange
4870961	173335932	F	66	Caucasian	Orange
4871061	173336032	F	68	Caucasian	Orange
4871302	173336273	F	59	Caucasian	Orange
4871304	173336275	F	56	Caucasian	Orange
4871464	173336435	M	65	Caucasian	Orange
4871567	173336538	M	66	Caucasian	Orange
4871760	173336731	F	60	Caucasian	Orange
4871762	173336733	F	60	Black	Orange
4871826	173336797	F	60	Caucasian	Orange
4871910	173336881	F	59	Caucasian	Orange
4872139	173337110	F	53	Caucasian	Orange
4872219	173337190	F	71	Caucasian	Orange
4872224	173337195	F	47	Caucasian	Orange
4872903	173337874	F	53	Caucasian	Orange
4873045	173338016	M	67	Caucasian	Orange
4873061	173338032	F	63	Caucasian	Orange
4873308	173338279	F	49	Caucasian	Orange
9866221	339216834	F	30	Caucasian	Carteret
4410175	85650223	F	57	Caucasian	Wake
4410533	85650587	F	58	Caucasian	Wake
4410773	85650828	F	50	Caucasian	Wake
4411018	85651074	M	57	Caucasian	Wake
4411131	85651188	M	37	Black	Wake
4411267	85651325	M	55	Caucasian	Wake
4411306	85651364	F	55	Caucasian	Wake
4411443	85651503	M	57	Caucasian	Wake
4412410	85652481	F	50	Caucasian	Wake
4412808	85652882	F	50	Caucasian	Wake
4413018	85653092	F	58	Caucasian	Wake
4413107	85653181	F	53	Caucasian	Wake
4413285	85653361	M	37	Caucasian	Orange
4413572	85653653	F	64	Caucasian	Wake
4413692	85653773	M	62	Caucasian	Wake
4413716	85653797	F	46	Caucasian	Wake
4413800	85653882	F	59	Caucasian	Wake
4413855	85653938	F	40	Black	Wake
4413867	85653950	M	50	Caucasian	Wake
4413896	85653979	F	46	Caucasian	Wake
